title,label,Price,officialDate,url,BetTimeStamp,week
Total – Game,Over 56.5,3.050,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.414965,
Total – Game,Under 56.5,1.384,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.414965,
Team Total – Game,Over 23.5,1.847,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.415393,
Team Total – Game,Under 23.5,2.010,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.415393,
Team Total – Game,Over 26.5,1.934,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.415393,
Team Total – Game,Under 26.5,1.917,2026-01-04,https://www.pinnacle.com/en/football/nfl/detroit-lions-vs-chicago-bears/1621502556/#all,2025-12-29T09:31:09.415393,
Money Line – Game,Washington Commanders,4.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.242400,
Money Line – Game,Philadelphia Eagles,1.252,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.242400,
Handicap – Game,+3.5,2.830,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-3.5,1.434,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+5.0,2.550,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-5.0,1.520,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+5.5,2.470,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-5.5,1.552,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+6.0,2.390,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-6.0,1.588,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+6.5,2.290,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-6.5,1.645,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+7.0,2.160,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-7.0,1.729,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+7.5,2.010,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-7.5,1.847,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+8.0,1.961,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-8.0,1.884,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+8.5,1.909,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-8.5,1.925,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+9.0,1.877,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-9.0,1.952,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+9.5,1.847,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-9.5,1.990,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+10.0,1.775,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-10.0,2.070,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,+14.5,1.414,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Handicap – Game,-14.5,2.900,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.243493,
Total – Game,Over 35.5,1.373,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 35.5,3.100,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 40,1.649,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 40,2.280,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 40.5,1.694,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 40.5,2.210,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 41,1.746,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 41,2.130,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 41.5,1.793,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 41.5,2.060,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 42,1.854,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 42,1.980,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 42.5,1.934,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 42.5,1.917,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 43,2.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 43,1.840,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 43.5,2.070,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 43.5,1.787,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 44,2.140,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 44,1.735,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 44.5,2.220,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 44.5,1.684,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 45,2.300,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 45,1.636,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Over 49.5,3.020,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Total – Game,Under 49.5,1.392,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244525,
Team Total – Game,Over 15.5,1.840,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244897,
Team Total – Game,Under 15.5,2.020,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244897,
Team Total – Game,Over 27.5,2.130,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244897,
Team Total – Game,Under 27.5,1.751,2026-01-04,https://www.pinnacle.com/en/football/nfl/washington-commanders-vs-philadelphia-eagles/1621503969/#all,2025-12-29T09:31:11.244897,
Money Line – Game,Miami Dolphins,5.080,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.973054,
Money Line – Game,New England Patriots,1.189,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.973054,
Handicap – Game,+3.5,3.080,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-3.5,1.395,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+8.0,2.140,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-8.0,1.751,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+8.5,2.090,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-8.5,1.793,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+9.0,2.060,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-9.0,1.813,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+9.5,2.030,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-9.5,1.840,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+10.0,1.961,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-10.0,1.917,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+10.5,1.884,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-10.5,2.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+11.0,1.833,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-11.0,2.060,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+11.5,1.787,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-11.5,2.110,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+12.0,1.746,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-12.0,2.160,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+12.5,1.719,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-12.5,2.200,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+13.0,1.662,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-13.0,2.290,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,+17.5,1.386,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Handicap – Game,-17.5,3.120,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.974202,
Total – Game,Over 38.5,1.367,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 38.5,3.180,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 43,1.653,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 43,2.300,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 43.5,1.699,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 43.5,2.220,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 44,1.746,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 44,2.140,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 44.5,1.800,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 44.5,2.070,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 45,1.862,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 45,2.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 45.5,1.934,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 45.5,1.934,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 46,2.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 46,1.854,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 46.5,2.080,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 46.5,1.793,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 47,2.150,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 47,1.740,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 47.5,2.230,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 47.5,1.689,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 48,2.310,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 48,1.645,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Over 52.5,3.140,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Total – Game,Under 52.5,1.375,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975305,
Team Total – Game,Over 17.5,2.080,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975686,
Team Total – Game,Under 17.5,1.787,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975686,
Team Total – Game,Over 27.5,1.800,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975686,
Team Total – Game,Under 27.5,2.070,2026-01-04,https://www.pinnacle.com/en/football/nfl/miami-dolphins-vs-new-england-patriots/1621503971/#all,2025-12-29T09:31:12.975686,
Money Line – Game,Baltimore Ravens,1.534,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.699329,
Money Line – Game,Pittsburgh Steelers,2.640,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.699329,
Handicap – Game,-7.5,2.820,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+7.5,1.458,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-5.5,2.210,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+5.5,1.709,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-5.0,2.170,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+5.0,1.735,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-4.5,2.120,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+4.5,1.769,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-4.0,2.060,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+4.0,1.819,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-3.5,2.000,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+3.5,1.884,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-3.0,1.819,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+3.0,2.090,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-2.5,1.680,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+2.5,2.290,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-2.0,1.632,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+2.0,2.370,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-1.5,1.598,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+1.5,2.420,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-1.0,1.552,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+1.0,2.540,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+1.0,1.502,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-1.0,2.680,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,+3.5,1.332,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Handicap – Game,-3.5,3.420,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.700365,
Total – Game,Over 34.5,1.380,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 34.5,3.120,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 39,1.675,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 39,2.260,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 39.5,1.719,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 39.5,2.180,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
